id,Best_Rank,Avg_Rank,Rank_Std,Chart_Weeks,Total_Points,Avg_Points,Title,Artists,First_Date,Last_Date,Chart_Longevity_Days,Peak_Performance,Consistency,Top10_Weeks,Top50_Weeks,Performance_Category,Top10_Rate,Top50_Rate,Worst_Rank,Rank_Range,Volatility_Score,Points_Per_Week,Dominance_Score,Consistency_Score,First_Week_Rank,Last_Week_Rank,Rank_Trajectory,Weeks_To_Peak,Performance_Cluster,Performance_Cluster_Name
0y5gx9hco8okaSecaH22k1,187,187.0,,1,14,14.0,Throw It Away,Trippie Redd,2019-08-09,2019-08-09,0,14,,0.0,0.0,One-Week Wonder,0.0,0.0,187,0,,14.0,9.704060527839234,,187,187,0,0.5,0,Mid-Chart Mainstay
0y60itmpH0aPKsFiGxmtnh,25,97.17877094972067,50.3262546425434,179,18584,103.82122905027933,Wait a Minute!,WILLOW,2020-06-30,2022-09-13,805,176,0.019483206147894498,0.0,0.0,Strong Performer,0.0,0.0,199,174,0.5178729279111968,103.82122905027933,913.960405756677,0.019483206147894498,196,195,1,89.5,1,Strong Performer
0y675KDleCZEudjoeL1sQQ,73,104.2909090909091,26.11702490520293,55,5319,96.7090909090909,Feelings,Lauv,2019-09-20,2019-11-13,54,128,0.036877201813098996,0.0,0.0,Moderate Performer,0.0,0.0,177,104,0.2504247506600699,96.7090909090909,515.2450164140992,0.036877201813098996,73,89,-16,27.5,1,Strong Performer
0y6kdSRCVQhSsHSpWvTUm7,29,74.28571428571429,38.02943721958156,7,887,126.71428571428571,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor's Version),Taylor Swift,2021-11-12,2021-11-18,6,172,0.025621686379282135,0.0,0.0,Strong Performer,0.0,0.0,139,110,0.5119347318020594,126.71428571428571,357.6639451689318,0.025621686379282135,29,139,-110,3.5,1,Strong Performer
0y7Ao3CVJsyKFmqdjutiIF,57,109.57142857142857,40.90581516466472,7,640,91.42857142857143,WUN,Gun,2020-05-22,2020-05-28,6,144,0.02386303657548719,0.0,0.0,Moderate Performer,0.0,0.0,175,118,0.373325562128622,91.42857142857143,299.4395820018963,0.02386303657548719,57,175,-118,3.5,1,Strong Performer
0y8lwLPXBsenbF5WAZhlbL,189,189.0,,1,12,12.0,Kleiner Prinz,Pashanim,2022-07-08,2022-07-08,0,12,,0.0,0.0,One-Week Wonder,0.0,0.0,189,0,,12.0,8.317766166719343,,189,189,0,0.5,0,Mid-Chart Mainstay
0y8mJFmm4ogCHnfe0oTuT6,102,149.75,37.3217988133834,4,205,51.25,Fuckst mich nur ab,Bonez MC,2020-09-11,2020-09-15,4,99,0.026094808463186302,0.0,0.0,Moderate Performer,0.0,0.0,193,91,0.2492273710409576,51.25,159.33435333097592,0.026094808463186302,102,193,-91,2.0,0,Mid-Chart Mainstay
0y9uTzK9cNKSAEHnpeRG8C,28,104.30434782608695,51.49266036190248,23,2224,96.69565217391305,DUCKWORTH.,Kendrick Lamar,2017-04-14,2017-05-08,24,173,0.019050282327198804,0.0,0.0,Strong Performer,0.0,0.0,196,168,0.4936770272295778,96.69565217391305,549.8033126501946,0.019050282327198804,28,196,-168,11.5,1,Strong Performer
0yFWdhx0rDU4zNddqvfu33,168,168.0,,1,33,33.0,Red Desert,5 Seconds of Summer,2020-03-27,2020-03-27,0,33,,0.0,0.0,One-Week Wonder,0.0,0.0,168,0,,33.0,22.873856958478193,,168,168,0,0.5,0,Mid-Chart Mainstay
0yFvWTLs3iIwDbc91noXGT,122,169.8,27.70043836682528,15,468,31.2,GRoCERIES,"Chance the Rapper, TisaKorean, Murda Beatz",2019-05-17,2019-05-23,6,79,0.03484267338424684,0.0,0.0,Moderate Performer,0.0,0.0,200,78,0.1631356794277107,31.2,219.0345090569427,0.03484267338424684,122,200,-78,7.5,0,Mid-Chart Mainstay
0yL7K9MzC20uBesZTPY81r,88,153.89743589743588,27.66229050464925,156,7348,47.1025641025641,Pandora,"DJ Matt D, Menor MC, MC GP, Vulgo FK",2021-12-30,2022-02-27,59,113,0.03488904698100775,0.0,0.0,Moderate Performer,0.0,0.0,195,107,0.17974497328912376,47.1025641025641,571.3557760043587,0.03488904698100775,184,176,8,78.0,0,Mid-Chart Mainstay
0yLdNVWF3Srea0uzk55zFn,1,1.2678571428571428,0.6464187055285008,56,11185,199.73214285714286,Flowers,Miley Cyrus,2023-01-13,2023-03-09,55,200,0.6073789107485874,0.0,0.0,Chart Dominator,0.0,0.0,3,2,0.5098513733745922,199.73214285714286,808.61025356691,0.6073789107485874,3,2,1,28.0,1,Strong Performer
0yURuYmnz9tl4K04e5Y6aQ,73,73.0,,1,128,128.0,This Is Halloween,The Citizens of Halloween,2020-10-31,2020-10-31,0,128,,0.0,0.0,One-Week Wonder,0.0,0.0,73,0,,128.0,88.722839111673,,73,73,0,0.5,1,Strong Performer
0yUaLqhsVsguBpoOPL4cO7,168,185.2,10.324727599312245,15,237,15.8,In Ha Mood,Ice Spice,2023-03-08,2023-03-22,14,33,0.08830234469045686,0.0,0.0,Moderate Performer,0.0,0.0,198,30,0.05574906911075727,15.8,91.49542783391277,0.08830234469045686,198,195,3,7.5,0,Mid-Chart Mainstay
0yYwS7CXKIPC4kWPvZQfsT,80,153.08333333333334,40.12131225383459,12,575,47.916666666666664,No Way!,Bazzi,2019-08-09,2019-08-22,13,121,0.02431829008342868,0.0,0.0,Moderate Performer,0.0,0.0,199,119,0.26208804956233805,47.916666666666664,310.35887225284597,0.02431829008342868,80,199,-119,6.0,0,Mid-Chart Mainstay
0yc37FvbXRwwFaQxzpxbsd,139,139.0,,1,62,62.0,Somebody To Love,OneRepublic,2019-09-13,2019-09-13,0,62,,0.0,0.0,One-Week Wonder,0.0,0.0,139,0,,62.0,42.97512519471661,,139,139,0,0.5,0,Mid-Chart Mainstay
0ycFQvBTfuo1LCdG0HhszL,139,139.0,,1,62,62.0,Tattoos Together,Lauv,2020-01-17,2020-01-17,0,62,,0.0,0.0,One-Week Wonder,0.0,0.0,139,0,,62.0,42.97512519471661,,139,139,0,0.5,0,Mid-Chart Mainstay
0ycIrEpkyb4lrqE7M1emju,150,150.0,,1,51,51.0,Inhale,Bryson Tiller,2020-10-02,2020-10-02,0,51,,0.0,0.0,One-Week Wonder,0.0,0.0,150,0,,51.0,35.350506208557206,,150,150,0,0.5,0,Mid-Chart Mainstay
0yowbJnnbTLpr99f9l1uba,35,93.25,49.073923829259876,4,431,107.75,There'd Better Be A Mirrorball,Arctic Monkeys,2022-08-30,2022-09-02,3,166,0.019970474121615896,0.0,0.0,Moderate Performer,0.0,0.0,155,120,0.5262619177400523,107.75,267.16669346406064,0.019970474121615896,35,94,-59,2.0,1,Strong Performer
0ypCvaP431mEM6znlVHNRP,127,162.125,23.990697601957542,8,311,38.875,Puerto Rico,Fero47,2019-03-22,2019-03-29,7,74,0.040014889377144446,0.0,0.0,Moderate Performer,0.0,0.0,191,64,0.14797654650397868,38.875,162.59461872288026,0.040014889377144446,127,187,-60,4.0,0,Mid-Chart Mainstay
0ypjMI7vHiDP4sLB1C0Qna,107,136.0,16.350331291240966,7,455,65.0,Talk,Yeat,2022-09-02,2022-09-08,6,94,0.05763578707599859,0.0,0.0,Moderate Performer,0.0,0.0,152,45,0.12022302420030122,65.0,195.46750491790456,0.05763578707599859,107,151,-44,3.5,0,Mid-Chart Mainstay
0yt31hMKZMiyIEfiBiLD2N,164,181.625,11.546283673401865,16,310,19.375,Whatever It Takes,Imagine Dragons,2018-07-03,2018-07-25,22,37,0.07970487723946502,0.0,0.0,Moderate Performer,0.0,0.0,199,35,0.063572105565874,19.375,104.82889373008,0.07970487723946502,178,168,10,8.0,0,Mid-Chart Mainstay
0yyZN5ASdrYu0XYWFzfxUu,102,140.46511627906978,24.459303613449592,258,15618,60.53488372093023,3 A.M.,"Jesse & Joy, Gente De Zo",2017-09-16,2018-01-25,131,99,0.03927837207109317,0.0,0.0,Moderate Performer,0.0,0.0,198,96,0.17413080387058483,60.53488372093023,550.1259781082542,0.03927837207109317,187,198,-11,129.0,0,Mid-Chart Mainstay
0yzj6eBs5a6X6d3P5qaQ5J,102,146.5,62.932503525602726,2,109,54.5,The Outside,Twenty One Pilots,2021-05-21,2021-05-22,1,99,0.015641496028691183,0.0,0.0,Volatile,0.0,0.0,191,89,0.42957340290513807,54.5,108.76261657814287,0.015641496028691183,102,191,-89,1.0,0,Mid-Chart Mainstay
0z36JaXXoFXuPuQucKEsdx,177,177.0,,1,24,24.0,ZTFO,Big Sean,2020-09-04,2020-09-04,0,24,,0.0,0.0,One-Week Wonder,0.0,0.0,177,0,,24.0,16.635532333438686,,177,177,0,0.5,0,Mid-Chart Mainstay
0z3Voyxi0FH0SQBc7c4wri,198,198.0,,1,3,3.0,Cosas De La Vida,Eros Ramazzotti,2023-05-25,2023-05-25,0,3,,0.0,0.0,One-Week Wonder,0.0,0.0,198,0,,3.0,2.0794415416798357,,198,198,0,0.5,0,Mid-Chart Mainstay
0z5HSQGWgnjdNvwbOmhB2w,104,146.42857142857142,29.81530447525869,7,382,54.57142857142857,Merry Christmas Darling - Remix,Carpenters,2019-12-25,2022-12-25,1096,97,0.032451407410330486,0.0,0.0,Moderate Performer,0.0,0.0,175,71,0.20361671348957155,54.57142857142857,201.70582954294406,0.032451407410330486,174,137,37,3.5,0,Mid-Chart Mainstay
0z8hI3OPS8ADPWtoCjjLl6,29,93.06666666666666,38.06545062223022,60,6476,107.93333333333334,Summer of Love (Shawn Mendes & Tainy),Shawn Mendes,2021-08-20,2021-10-21,62,172,0.025598066426269488,0.0,0.0,Strong Performer,0.0,0.0,200,171,0.40901272158556834,107.93333333333334,707.0703046378095,0.025598066426269488,29,200,-171,30.0,1,Strong Performer
0zC401uLD0oQFxeM4QW1dk,196,196.0,,1,5,5.0,"Tied Up (feat. Mr Eazi, RAYE and Jake Gosling)",Major Lazer,2018-09-28,2018-09-28,0,5,,0.0,0.0,One-Week Wonder,0.0,0.0,196,0,,5.0,3.4657359027997265,,196,196,0,0.5,0,Mid-Chart Mainstay
0zCfmceT1YvtZXGbR6Roht,130,173.35,19.01045418765823,20,553,27.65,"Another Day Of Sun - From ""La La Land"" Soundtrack",La La Land Cast,2017-01-16,2017-03-01,44,71,0.04997387818497224,0.0,0.0,Moderate Performer,0.0,0.0,199,69,0.10966515251028688,27.65,216.16109307836302,0.04997387818497224,190,194,-4,10.0,0,Mid-Chart Mainstay
0zCgWGmDF0aih5qexATyBn,97,133.2840909090909,21.711852649061186,176,11918,67.7159090909091,After Dark,Mr.Kitty,2022-04-17,2022-10-12,178,104,0.04402987354011985,0.0,0.0,Moderate Performer,0.0,0.0,200,103,0.1628990564513074,67.7159090909091,538.3195721876782,0.04402987354011985,178,118,60,88.0,0,Mid-Chart Mainstay
0zLCBJZSiELJf02ucPP9wb,7,93.50764525993884,47.95440481718755,327,35150,107.49235474006116,Roses - Imanbek Remix,"SAINt JHN, Imanbek",2020-12-03,2022-01-01,394,194,0.020427171032603525,0.0,0.0,Chart Dominator,0.0,0.0,200,193,0.5128394013546237,107.49235474006116,1123.844640026524,0.020427171032603525,32,139,-107,163.5,3,Volatile Performer
0zNHMc1cGKe4MO5rtGtKRh,115,115.0,,1,86,86.0,Sup Mate (feat. Future),Young Thug,2019-08-16,2019-08-16,0,86,,0.0,0.0,One-Week Wonder,0.0,0.0,115,0,,86.0,59.61065752815529,,115,115,0,0.5,0,Mid-Chart Mainstay
0zY2rypOdM8xmsf4tUyafF,164,183.0,12.806248474865699,4,72,18.0,Supernova,Saiko,2023-04-28,2023-05-03,5,37,0.07243097223843985,0.0,0.0,Moderate Performer,0.0,0.0,192,28,0.06997949986265409,18.0,59.54920276006171,0.07243097223843985,164,192,-28,2.0,0,Mid-Chart Mainstay
0zYqFyhiTj419q56lNsjk0,114,114.0,,1,87,87.0,Don't Know What To Do,BLACKPINK,2019-04-05,2019-04-05,0,87,,0.0,0.0,One-Week Wonder,0.0,0.0,114,0,,87.0,60.30380470871524,,114,114,0,0.5,0,Mid-Chart Mainstay
0zl3PdjIl320fK0pxBGWNR,90,161.2941176470588,29.20076909176157,102,4050,39.705882352941174,KEKE,"6ix9ine, Fetty Wap, A Boogie Wit da Hoodie",2018-01-15,2018-02-22,38,111,0.0331117395375467,0.0,0.0,Moderate Performer,0.0,0.0,198,108,0.181040508592249,39.705882352941174,514.4549176934896,0.0331117395375467,194,194,0,51.0,0,Mid-Chart Mainstay
0zlGnseLGzRIBA0TJcb3Bo,151,164.5,10.870045755968203,20,730,36.5,"Manike (From ""Thank God"")","Yohani, Jubin utiyal, Tanishk Bagchi, Rashmi Virag, Surya Ragunaathan",2022-10-01,2022-10-04,3,50,0.08424567356846158,0.0,0.0,Moderate Performer,0.0,0.0,178,27,0.06607930550740548,36.5,152.22612188617114,0.08424567356846158,158,178,-20,10.0,0,Mid-Chart Mainstay
0zqBZqm5czQ3A4EoSdKFHj,174,174.0,0.0,2,54,27.0,Man On The Moon,"Alan Walker, Benjamin Ingrosso",2021-11-26,2021-11-26,0,27,1.0,0.0,0.0,Moderate Performer,0.0,0.0,174,0,0.0,27.0,29.662531794038966,1.0,174,174,0,1.0,2,Lower-Chart Resident
0zqy3ss4CwD6u4QPksS0nI,197,197.0,,1,4,4.0,8 Out Of 10,Drake,2018-07-20,2018-07-20,0,4,,0.0,0.0,One-Week Wonder,0.0,0.0,197,0,,4.0,2.772588722239781,,197,197,0,0.5,0,Mid-Chart Mainstay
0zzVTGyRrWpQu8Fr28NRAv,32,131.79591836734693,40.86133432674881,98,6782,69.20408163265306,OK Not To Be OK,"Marshmello, Demi Lovato",2020-09-11,2020-10-29,48,169,0.023888392859016297,0.0,0.0,Strong Performer,0.0,0.0,199,167,0.31003489966099285,69.20408163265306,776.5752546727457,0.023888392859016297,32,182,-150,49.0,1,Strong Performer
0zzsyWc45eUcSjw4FNHxeN,29,99.16666666666667,59.854545914798045,6,611,101.83333333333333,Sine From Above (with Elton John),Lady Gaga,2020-05-29,2020-06-03,5,172,0.016432626108164407,0.0,0.0,Strong Performer,0.0,0.0,190,161,0.6035752529223332,101.83333333333333,334.69654563751385,0.016432626108164407,29,190,-161,3.0,1,Strong Performer
1000nHvUdawXuUHgBod4Wv,13,87.26470588235294,62.518054908502094,136,15468,113.73529411764706,Panini,Lil Nas X,2019-09-13,2020-02-09,149,188,0.015743555142557535,0.0,0.0,Strong Performer,0.0,0.0,198,185,0.7164185597873513,113.73529411764706,924.9564140556876,0.015743555142557535,24,180,-156,68.0,1,Strong Performer
104buTcnP2AsxqB7U1FIZ4,19,130.73469387755102,48.29500298090032,49,3443,70.26530612244898,Heavy (feat. Kiiara),Linkin Park,2017-02-17,2017-08-16,180,182,0.02028603183952452,0.0,0.0,Strong Performer,0.0,0.0,200,181,0.3694122925482541,70.26530612244898,711.9881869879225,0.02028603183952452,54,199,-145,24.5,1,Strong Performer
1058fW9H3fZA6QjYCdOBad,28,67.11111111111111,35.28472127643291,126,16870,133.88888888888889,Don't Go Yet,Camila Cabello,2021-07-23,2021-12-31,161,173,0.02755980933080791,0.0,0.0,Strong Performer,0.0,0.0,182,154,0.525765714383934,133.88888888888889,838.0443659573363,0.02755980933080791,34,166,-132,63.0,1,Strong Performer
107CfwBqfICzcKur8k7UCA,54,107.42857142857143,45.132608842746734,7,655,93.57142857142857,Tragic Endings (feat. Skylar Grey),Eminem,2017-12-15,2017-12-21,6,147,0.021676640993981557,0.0,0.0,Moderate Performer,0.0,0.0,181,127,0.4201173695468446,93.57142857142857,305.67790662693585,0.021676640993981557,54,181,-127,3.5,1,Strong Performer
10GJQkjRJcZhGTLagFOC62,166,166.0,,1,35,35.0,Most Girls,Hailee Steinfeld,2017-10-13,2017-10-13,0,35,,0.0,0.0,One-Week Wonder,0.0,0.0,166,0,,35.0,24.260151319598084,,166,166,0,0.5,0,Mid-Chart Mainstay
10Igtw8bSDyyFs7KIsKngZ,7,72.70108695652173,61.66738560130062,184,23607,128.29891304347825,Freaky Friday (feat. Chris Brown),Lil Dicky,2018-03-16,2018-12-31,290,194,0.015957263741017556,0.0,0.0,Chart Dominator,0.0,0.0,200,193,0.8482319616236312,128.29891304347825,1012.7490300651949,0.015957263741017556,44,179,-135,92.0,1,Strong Performer
10ImcQk9tihY1EKMDIbvXJ,13,60.30769230769231,41.857664800656316,13,1829,140.69230769230768,To Be Loved,Adele,2021-11-19,2021-12-01,12,188,0.02333304916754788,0.0,0.0,Strong Performer,0.0,0.0,141,128,0.6940684214394542,140.69230769230768,496.14277796766856,0.02333304916754788,13,141,-128,6.5,1,Strong Performer
10SRMwb9EuVS1K9rYsBfHQ,3,74.12280701754386,62.64613492108977,57,7232,126.87719298245614,Yet To Come,BTS,2022-06-10,2022-11-24,167,198,0.0157118731756426,0.0,0.0,Chart Dominator,0.0,0.0,200,197,0.8451667906513886,126.87719298245614,803.967716088191,0.0157118731756426,3,200,-197,28.5,1,Strong Performer
10Z9RbwrTbQ0gQeNRJ2dC1,179,179.0,,1,22,22.0,Lifetime,Justin Bieber,2021-03-26,2021-03-26,0,22,,0.0,0.0,One-Week Wonder,0.0,0.0,179,0,,22.0,15.249237972318797,,179,179,0,0.5,0,Mid-Chart Mainstay
10hMM5nsZQf66ldBlgWBfG,54,106.75471698113208,46.943088404649686,106,9990,94.24528301886792,All For Us - from the HBO Origil Series Euphoria,"Labrinth, Zendaya",2019-08-08,2022-02-25,932,147,0.020858063868555796,0.0,0.0,Moderate Performer,0.0,0.0,200,146,0.4397284703864322,94.24528301886792,686.9058386659002,0.020858063868555796,171,62,109,53.0,1,Strong Performer
10hcDov7xmcRviA8jLwEaI,35,47.642857142857146,10.781801924875674,14,2147,153.35714285714286,Need To Know,Doja Cat,2021-06-11,2021-06-24,13,166,0.08487666032550045,0.0,0.0,Strong Performer,0.0,0.0,61,26,0.22630468807834997,153.35714285714286,449.53633338296686,0.08487666032550045,35,58,-23,7.0,1,Strong Performer
10lgpgAGhQBv0WqcrzGM7D,93,93.0,,1,108,108.0,Feel The Love,KIDS SEE GHOSTS,2018-06-08,2018-06-08,0,108,,0.0,0.0,One-Week Wonder,0.0,0.0,93,0,,108.0,74.8598955004741,,93,93,0,0.5,0,Mid-Chart Mainstay
10vS4ZLi4XWlIsNXSQXgqh,111,111.0,0.0,2,180,90.0,JU$T (feat. Pharrell Williams & Zack de la Rocha),"Zack De La Rocha, Run The Jewels",2020-06-05,2020-06-05,0,90,1.0,0.0,0.0,Moderate Performer,0.0,0.0,111,0,0.0,90.0,98.87510598012987,1.0,111,111,0,1.0,2,Lower-Chart Resident
10xV5l9nhLvFpR8mqzs0bL,93,139.23021582733813,20.312474709747157,278,17172,61.76978417266187,Numb,"Marshmello, Khalid",2022-06-10,2022-10-27,139,108,0.04692087679253197,0.0,0.0,Moderate Performer,0.0,0.0,197,104,0.145891282212311,61.76978417266187,608.1708724367074,0.04692087679253197,93,186,-93,139.0,0,Mid-Chart Mainstay
110lWlsa8fJXgrrwGgg0f1,159,159.0,0.0,4,168,42.0,Blame It On The Mistletoe,"Ella Henderson, AJ Mitchell",2020-12-24,2020-12-25,1,42,1.0,0.0,0.0,Moderate Performer,0.0,0.0,159,0,0.0,42.0,67.5963923222322,1.0,159,159,0,2.0,2,Lower-Chart Resident
113PlnpZbHd3WIqeYjhZWv,104,139.44736842105263,30.005952625811712,76,4678,61.55263157894737,Definitivamente,"Daddy Yankee, Sech",2020-02-07,2020-03-15,37,97,0.032251871505716095,0.0,0.0,Moderate Performer,0.0,0.0,200,96,0.21517761837721175,61.55263157894737,421.34912591980736,0.032251871505716095,127,195,-68,38.0,0,Mid-Chart Mainstay
116H0KvKr2Zl4RPuVBruDO,1,65.3232044198895,59.15394220460625,362,49115,135.6767955801105,MIA (feat. Drake),Bad Bunny,2018-10-11,2020-01-01,447,200,0.016624014376291792,0.0,0.0,Chart Dominator,0.0,0.0,199,198,0.9055578753358761,135.6767955801105,1178.88056685297,0.016624014376291792,17,149,-132,181.0,3,Volatile Performer
1175r6ZmkUjX8dRJLz9Ohk,63,112.5,40.53325109640781,10,885,88.5,I Love You So,The Walters,2021-10-11,2021-10-20,9,138,0.02407709422213975,0.0,0.0,Moderate Performer,0.0,0.0,174,111,0.3602955653014028,88.5,330.90954764617516,0.02407709422213975,174,63,111,5.0,1,Strong Performer
11BKm0j4eYoCPPpCONAVwA,64,101.0,42.22558466143482,3,300,100.0,Bloody Mary,Lady Gaga,2022-11-28,2022-11-30,2,137,0.023134447060288905,0.0,0.0,Moderate Performer,0.0,0.0,147,83,0.4180750956577705,100.0,189.922327473425,0.023134447060288905,147,64,83,1.5,1,Strong Performer
11EDhDAVDtGPoSar6ootYA,93,115.75,26.740819519443086,8,682,85.25,Strangers,"Halsey, Lauren Jauregui",2017-06-05,2017-06-08,3,108,0.03604796171573505,0.0,0.0,Moderate Performer,0.0,0.0,157,64,0.2310221988720785,85.25,237.30025435231173,0.03604796171573505,93,157,-64,4.0,0,Mid-Chart Mainstay
11EnQRgRMJwMAesfkB5pnu,23,80.60795454545455,44.922787654478284,176,21189,120.39204545454545,Se Te Nota (with Guaya),Lele Pons,2020-09-15,2021-03-09,175,178,0.021775681553218653,0.0,0.0,Strong Performer,0.0,0.0,199,176,0.5572996847246195,120.39204545454545,921.3546523981415,0.021775681553218653,189,199,-10,88.0,1,Strong Performer
11Ey4yJVeWEsA73KjACkVY,52,121.33333333333333,53.301657260038986,6,478,79.66666666666667,Ring,Selena Gomez,2020-01-10,2020-01-15,5,149,0.01841564420789617,0.0,0.0,Volatile,0.0,0.0,197,145,0.4392993730222994,79.66666666666667,289.9406122092417,0.01841564420789617,52,197,-145,3.0,1,Strong Performer
11Fo4dAH31K7UZHGqCkCmE,123,175.05454545454546,14.643680018027972,110,2854,25.945454545454545,I Love You,"Axwell /\ Ingrosso, Kid Ink",2017-02-10,2017-04-13,62,78,0.06392357801026277,0.0,0.0,Moderate Performer,0.0,0.0,200,77,0.08365209815034674,25.945454545454545,367.34335570236203,0.06392357801026277,123,192,-69,55.0,0,Mid-Chart Mainstay
11GGSyTB8cS9TgONHBOhEX,139,176.42857142857142,20.10863354027674,21,516,24.571428571428573,Home With You,Madison Beer,2018-03-28,2018-05-02,35,62,0.04737398079756941,0.0,0.0,Moderate Performer,0.0,0.0,200,61,0.11397606055217588,24.571428571428573,191.6446321082156,0.04737398079756941,184,192,-8,10.5,0,Mid-Chart Mainstay
11KJSRSgaDxqydKYiD2Jew,60,127.95238095238095,42.56273297525755,210,15340,73.04761904761905,Too Good,"Drake, Rihanna",2017-01-01,2017-04-23,112,141,0.022955400905814903,0.0,0.0,Moderate Performer,0.0,0.0,200,140,0.3326451032677368,73.04761904761905,754.6119968201253,0.022955400905814903,60,192,-132,105.0,1,Strong Performer
11LguGpEjOklkNQr70nrHQ,186,186.0,,1,15,15.0,She Couldn't,Linkin Park,2020-08-14,2020-08-14,0,15,,0.0,0.0,One-Week Wonder,0.0,0.0,186,0,,15.0,10.39720770839918,,186,186,0,0.5,0,Mid-Chart Mainstay
11OwAR3GlBj9E35Cznf7Lj,43,105.42857142857143,43.626662882756854,7,669,95.57142857142857,Vulnerable,Selena Gomez,2020-01-10,2020-01-16,6,158,0.022408128580602128,0.0,0.0,Strong Performer,0.0,0.0,166,123,0.4138030354733035,95.57142857142857,328.55176358541405,0.022408128580602128,43,166,-123,3.5,1,Strong Performer
11P4sSu6BH2lAbWk1sL6cK,38,125.58823529411765,46.424749357871356,17,1282,75.41176470588235,Step Into Christmas,Elton John,2018-12-02,2018-12-25,23,163,0.021086036585115327,0.0,0.0,Strong Performer,0.0,0.0,196,158,0.36965842580038083,75.41176470588235,471.13059653707484,0.021086036585115327,171,38,133,8.5,1,Strong Performer
11VApNQCWLJdzxWrlmwzUa,22,67.36065573770492,42.84313744614774,61,8152,133.63934426229508,Say So (feat. Nicki Minaj),Doja Cat,2020-05-01,2020-06-30,60,179,0.02280858666258303,0.0,0.0,Strong Performer,0.0,0.0,198,176,0.6360261339048461,133.63934426229508,738.7570549230715,0.02280858666258303,50,198,-148,30.5,1,Strong Performer
11XegnWeJHBDtj9IsNwngu,85,118.0,38.1051177665153,4,332,83.0,Said N Done,"21 Savage, Metro Boomin",2020-10-02,2020-10-03,1,116,0.025572100459348934,0.0,0.0,Moderate Performer,0.0,0.0,151,66,0.32292472683487544,83.0,186.69479784235563,0.025572100459348934,85,151,-66,2.0,0,Mid-Chart Mainstay
11Z7sdkpC5IaaydoIvDn74,118,160.5,37.95172372018606,4,162,40.5,"Caroling, Caroling",Nat King Cole,2021-12-24,2022-12-25,366,83,0.025672804807910652,0.0,0.0,Moderate Performer,0.0,0.0,194,76,0.2364593378204739,40.5,133.58334673203032,0.025672804807910652,194,139,55,2.0,0,Mid-Chart Mainstay
11ZRYISCsAsLyyJo47DudZ,152,173.25,19.396244113598016,8,222,27.75,Ahora Me Llama,"KAROL G, Bad Bunny",2017-10-27,2017-10-30,3,49,0.04902863460696216,0.0,0.0,Moderate Performer,0.0,0.0,195,43,0.11195523297892072,27.75,107.66400428947476,0.04902863460696216,187,195,-8,4.0,0,Mid-Chart Mainstay
11ZulcYY4lowvcQm4oe3VJ,85,132.09859154929578,32.60550125781908,71,4892,68.90140845070422,Slumber Party (feat. Princess Nokia),Ashnikko,2021-03-29,2021-06-08,71,116,0.029757032705094003,0.0,0.0,Moderate Performer,0.0,0.0,197,112,0.24682701666543924,68.90140845070422,496.0932698058624,0.029757032705094003,182,191,-9,35.5,0,Mid-Chart Mainstay
11ajcVj3qSyyMPUpTJUP3y,84,84.0,,1,117,117.0,Protect The Land,System Of A Down,2020-11-06,2020-11-06,0,117,,0.0,0.0,One-Week Wonder,0.0,0.0,84,0,,117.0,81.09822012551359,,84,84,0,0.5,0,Mid-Chart Mainstay
11bD1JtSjlIgKgZG2134DZ,186,186.0,,1,15,15.0,Chasing Cars,Snow Patrol,2017-02-14,2017-02-14,0,15,,0.0,0.0,One-Week Wonder,0.0,0.0,186,0,,15.0,10.39720770839918,,186,186,0,0.5,0,Mid-Chart Mainstay
11cCVYamncF0ezwjj1irQ0,104,104.0,0.0,3,291,97.0,Where U From,"Huncho Jack, Travis Scott, Quavo",2017-12-22,2017-12-22,0,97,1.0,0.0,0.0,Moderate Performer,0.0,0.0,104,0,0.0,97.0,134.47055302862938,1.0,104,104,0,1.5,2,Lower-Chart Resident
